itemId,status,created,lastModif,Unique-ID -- 354,Agent Type -- 320,Genus / Virus Group -- 321,Species / Virus Name -- 322,NIH -- 323,NIH notes -- 324,BMBL -- 325,Australia / New Zealand -- 326,Austrailia / New Zealand notes -- 327,Belgium -- 328,Belgium notes -- 329,Canada -- 330,Canada PSDS -- 331,Canada Notes -- 332,European Community -- 333,European Community notes -- 334,Georgia -- 337,Georgia notes -- 338,Germany -- 335,Germany notes -- 336,Singapore -- 339,Singapore notes -- 340,Singapore schedule -- 341,Switzerland -- 342,Switzerland notes -- 343,United Kingdom -- 344,United Kingdom notes -- 345,Human Pathogen -- 346,Animal Pathogen -- 347,Plant Pathogen -- 348,Select Agent CDC -- 349,Select Agent USDA -- 350
27671,o,1596975478,1596975478,18671,parasite,Toxocara,canis,2,,2,2,G,2,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/toxocara-canis-toxocara-cati.html,"Toxocara canis, Toxocara cati",2,,2,,2,Z,,,,2,"AAH, AHH, ZOP",2,,y,y,n,n,n
27672,o,1596975478,1596975478,18672,parasite,Toxocara,cati,2,,2,,,2,syn. Toxocara mystax,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/toxocara-canis-toxocara-cati.html,"Toxocara canis, Toxocara cati",,,2,,2,Z,,,,2,AAH AHH ZOP,2,,y,y,n,n,n
27673,o,1596975478,1596975478,18673,parasite,Toxocara,spp,2,,2,,,,,,,,,,,,,,,,,2,AAH,,,y,y,n,n,n
27674,o,1596975478,1596975478,18674,parasite,Toxoplasma,gondii,2,,2,2,X,2,RG 3 in animals,2,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/toxoplasma-gondii-pathogen-safety-data-sheet.html,,2,,2,,2,Z,,,,2,"AAH, AHH, ZOP",2,,y,y,n,n,n
27675,o,1596975478,1596975478,18675,parasite,Toxoplasma,spp,2,,2,,,,,,,,,,,,,,,,,,,,,y,y,n,n,n
27676,o,1596975478,1596975478,18676,parasite,Trichinella,nativa,2,,2,,,2,RG 3 in animals,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/trichinella.html,Trichinella spp.,,,2,,2,Z,,,,,,2,,y,y,n,n,n
27677,o,1596975478,1596975478,18677,parasite,Trichinella,nelsoni,,,2,,,2,RG 3 in animals,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/trichinella.html,Trichinella spp.,,,2,,2,Z,,,,,,2,,y,y,n,n,n
27678,o,1596975478,1596975478,18678,parasite,Trichinella,pseudospiralis,,,2,,,2,RG 3 in animals,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/trichinella.html,Trichinella spp.,,,2,,2,Z,,,,,,2,,y,y,n,n,n
27679,o,1596975478,1596975478,18679,parasite,Trichinella,spiralis,,,2,2,G,2,RG 3 in animals,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/trichinella.html,Trichinella spp.,2,,2,,2,Z,,,,2,"AAH, AHH, ZOP",2,Classified under SAPO,y,y,n,n,n
27680,o,1596975478,1596975478,18680,parasite,Trichinella,spp,,,2,,,,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/trichinella.html,Trichinella spp.,,,,,,,,,,2,"AAH, AHH, ZOP",,,y,y,n,n,n
27681,o,1596975478,1596975478,18681,parasite,Trichomonas,vaginalis,,,,,,2,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/trichomonas-vaginalis.html,,,,2,,2,,,,,2,AHH,2,,y,n,n,n,n
27682,o,1596975478,1596975478,18682,parasite,Trichostrongylus,colubriformis,,,,,,,,,,,,,,,2,Z,,,,,,,,y,y,n,n,n
27683,o,1596975478,1596975478,18683,parasite,Trichostrongylus,orientalis,,,,,,,,,,,,,2,,2,Z,,,,,,2,,y,y,n,n,n
27684,o,1596975478,1596975478,18684,parasite,Trichostrongylus,spp,,,,,,2,,,,,,,2,,,,,,,2,AAH AHH ZOP,2,,y,y,n,n,n
27685,o,1596975478,1596975478,18685,parasite,Trichuris,trichiura,,,2,,,2,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/trichuris-trichiura.html,,2,,2,,2,Z,,,,2,AHH,2,,y,n,n,n,n
27686,o,1596975478,1596975478,18686,parasite,Trypanosoma,brucei brucei,2,,2,2,"C, G",2,RG 3 in animals,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/trypanosoma-brucei-pathogen-safety-data-sheet.html,Trypanosoma brucei ,2,,2,,2,,,,,2,AHH,2,Classified under SAPO,y,y,n,n,n
27687,o,1596975478,1596975478,18687,parasite,Trypanosoma,brucei gambiense,2,,2,2,"C, G",2,,2,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/trypanosoma-brucei-pathogen-safety-data-sheet.html,Trypanosoma brucei ,2,,2,,3(**),Z,,,,"2, 3","**, AHH, OST, IVE, ZOP",2,,y,n,n,n,n
27688,o,1596975478,1596975478,18688,parasite,Trypanosoma,brucei rhodesiense,2,,2,2,"C, G",3,*,2,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/trypanosoma-brucei-pathogen-safety-data-sheet.html,Trypanosoma brucei ,3,(**),3*,,3(**),Z,,,,"2, 3","**, AHH, OST, IVE, ZOP",3*,,y,y,n,n,n
27689,o,1596975478,1596975478,18689,parasite,Trypanosoma,cruzi,2,,2,2,"C, G",3,,2,,,3,,3,,3,Z,,,,3,"AHH, ZOP",3,,y,n,n,n,n
27690,o,1596975478,1596975478,18690,parasite,Trypanosoma,rangeli,2,,,,,,,,,,,,,,2,Z,,,,,,,,y,y,n,n,n
27691,o,1596975478,1596975478,18691,parasite,Trypanosoma,spp,2,,,,,,,,,,,,,,,,,,,2,,,,y,y,n,n,n
27692,o,1596975478,1596975478,18692,parasite,Varroa,jacobsoni,,,,,,3,Varroasis,,,,,,,,,,,,,2,AAH (Varroa destructor old name Varroa jacobsoni),,,n,y,n,n,n
27693,o,1596975478,1596975478,18693,parasite,Wuchereria,bancroftii,,,2,2,,2,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/wuchereria-bancrofti.html,,2,,2,,2,,,,,2,AHH,2,,y,n,n,n,n
27694,o,1596975478,1596975478,18694,parasite,Wuchereria,malayi,,,,,,,,,,,,,,,,,,,,,,,,y,y,n,n,n
27695,o,1596975478,1596975478,18695,parasite,Wuchereria,spp,,,,,,,,,,,,,,,,,,,,2,AHH,,,y,n,n,n,n
27696,o,1596975478,1596975478,18696,virus,Adenoviridae,"Adenovirus (human, all types)",2,,,2,,2,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/adenovirus-types-1-2-3-4-5-7-pathogen-safety-data-sheet.html and   https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/adenovirus-serotypes-40-41.html,There are separate webpages for Adenovirus (excluding serotypes 40 and 41) and Adenovirus (excluding serotypes 40 and 41). The links for both pages are present in the previous column cell.,2,,2,,2,AR,,,,2,,2,,y,n,n,n,n
27697,o,1596975478,1596975478,18697,virus,Adenoviridae,Adenovirus of the guinea pig (GPAV),,,,,,2,,,,,,,,,1,,,,,2,TEN,,,n,y,n,n,n
27698,o,1596975478,1596975478,18698,virus,Asfaviridae,African swine fever virus,,,3,,,4,,,,,,,3*,,1,t4,,,,4,"EPD, PM",,,n,y,n,n,y
27699,o,1596975478,1596975478,18699,virus,Adenoviridae,Aviadenoviruses,,,,,,2,,,,,,,,,1,,,,,2,"PM, TEN",,,n,y,n,n,n
27700,o,1596975478,1596975478,18700,virus,Arenaviridae,Amapari virus,,,2,,,2,,,,,,,2,,2,,,,,2,,2,,y,n,n,n,n
27701,o,1596975478,1596975478,18701,virus,Arenaviridae,Equine arteritis,,,,,,,,,,,,,,,,,,,,2,PM,,,n,y,n,n,n
27702,o,1596975478,1596975478,18702,virus,Arenaviridae,Flexal virus,3,,3,,,3,,,,,3,,3,,3,,3,,First schedule part 1,3,PHV,3,,y,n,n,y,n
27703,o,1596975478,1596975478,18703,virus,Arenaviridae,Guanarito virus,4,,4,4,,4,,4,,,4,,4,,4,,4,,Second schedule,4,PHV,4,,y,y,n,y,n
27704,o,1596975478,1596975478,18704,virus,Arenaviridae,Ippy virus,,,2,,,2,,,,,,,2,,2,,,,,2,,2,,y,n,n,n,n
27705,o,1596975478,1596975478,18705,virus,Arenaviridae,Junin virus,4,Except the candid #1 vaccine strain listed in Appendix B-II-D Risk Group2 (RG2) – Viruses,4,,,4,,4,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/junin-virus.html,,4,,4,,4,,4,,Second schedule,4,PHV,4,,y,y,n,y,n
27706,o,1596975478,1596975478,18706,virus,Arenaviridae,Lactate dehydrogenase-elevating virus,,,,,,,,,,,,,,,,,,,,2,PM,,,n,y,n,n,n
27707,o,1596975478,1596975478,18707,virus,Arenaviridae,Lassa virus,4,,4,4,,4,,4,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/lassa-virus.html,,4,,4,,4,,4,,Second schedule,4,PHV,4,,y,y,n,y,n
27708,o,1596975478,1596975478,18708,virus,Arenaviridae,LCM-Lassa complex,,,,3,,,,,,,2,Lassa RG 4; Lymphocytic strains RG 3,,,,,3,,First Schedule Part 1,4,PHV,2,,y,y,n,n,n
27709,o,1596975478,1596975478,18709,virus,Arenaviridae,Lymphocytic choriomeningitis (neurotropic) virus,3,,3,3,,3,RG 2 in animals,3,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/lymphocytic-choriomeningitis-virus.html,,3,,3,,2,,3,,First Schedule Part 1,3,PHV,3,,y,y,n,n,n
27710,o,1596975478,1596975478,18710,virus,Arenaviridae,Lymphocytic choriomeningitis (non-neurotropic) strains,2,,2,2,,2,,3,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/lymphocytic-choriomeningitis-virus.html,,2,,2,,2,,3,,First Schedule Part 1,2,PHV,2,,y,y,n,n,n
27711,o,1596975478,1596975478,18711,virus,Arenaviridae,Machupo virus,4,,4,4,,4,,4,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/machupo-virus.html,,4,,4,,4,,4,,Second schedule,4,PHV,4,,y,y,n,y,n
27712,o,1596975478,1596975478,18712,virus,Arenaviridae,Mobala virus,,,3,,,3,,,,,,,3,,2,,,,,3,PHV,3,,y,n,n,n,n
27713,o,1596975478,1596975478,18713,virus,Arenaviridae,Mopeia viruses,,,3,4,,2,,,,,2,,2,,2,,3,,First schedule part 1,2,PHV,2,,y,y,n,n,n
27714,o,1596975478,1596975478,18714,virus,Arenaviridae,Parana virus,,,2,,,2,,,,,,,2,,2,,,,,2,,2,,y,n,n,n,n
27715,o,1596975478,1596975478,18715,virus,Arenaviridae,Pichinde virus,,,2,,,2,,,,,,,2,,2,,,,,2,,2,,y,n,n,n,n
27716,o,1596975478,1596975478,18716,virus,Arenaviridae,Sabia virus,4,,4,4,,4,,4,,,4,,4,,4,,4,,Second schedule,4,PHV,4,,y,n,n,y,n
27717,o,1596975478,1596975478,18717,virus,Arenaviridae,Simian haemorrhagic fever virus,,,,,,,,,,,,,,,,,,,,2,PM,,,n,y,n,n,n
27718,o,1596975478,1596975478,18718,virus,Arenaviridae,Tacaribe complex,2,,2,2,NULL; see previous edition,2,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/junin-virus.html,Junin virus,4,"for Guanarito, Junin, Sabia, Machupo; Flexal RG 3; Other RG 2",,,2,,,,,2,,2,,y,n,n,n,n
27719,o,1596975478,1596975478,18719,virus,Arenaviridae,Tamiami virus,,,2,,,2,,,,,,,2,,2,,,,,2,,2,,y,n,n,n,n
27720,o,1596975478,1596975478,18720,virus,Astroviridae,Astroviruses,,,,,,2,,,,,2,,,,,,,,,2,"PM, PH",2,,y,y,n,n,n
27721,o,1596975478,1596975478,18721,virus,Baculoviridae,Invertebrate baculoviruses,,A containment level appropriate for RG1 human agents is recommended for their use.,,,,2,,,,,,,,,,,,,,,,,,n,y,n,n,n
27722,o,1596975478,1596975478,18722,virus,Birnaviridae,Drosophila X virus,,,,,,2,,,,,,,,,,,,,,1,,,,n,y,n,n,n
27723,o,1596975478,1596975478,18723,virus,Birnaviridae,Infectious bursal disease virus,,,,,,2,,,,,,,,,1,t2,,,,2,PM,,,n,y,n,n,n
27724,o,1596975478,1596975478,18724,virus,Birnaviridae,Infectious pancreatic necrosis virus,,,,,,3,,,,,,,,,1,t2,,,,2,,,,n,y,n,n,n
27725,o,1596975478,1596975478,18725,virus,Birnaviridae,Rotifer birnavirus,,,,,,2,,,,,,,,,,,,,,,,,,n,y,n,n,n
27726,o,1596975478,1596975478,18726,virus,Bornaviridae,Borna disease virus,,,,,,2,RG 3 in animals,,,,,,3,,2,,,,,2,PM,2,,n,y,n,n,n
27727,o,1596975478,1596975478,18727,virus,Bunyaviridae,Aino virus,,,2,,,3,,,,,,,,,,,,,,3,,,,n,y,n,n,n
27728,o,1596975478,1596975478,18728,virus,Bunyaviridae,Akabane virus,,,3,,,3,,,,,,,2,,2,t3,3,,First schedule part 1,,,2,,n,y,n,n,n
27729,o,1596975478,1596975478,18729,virus,Bunyaviridae,Belgrade (see Dobrava),,,3,,,,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/hantavirus.html,Hantavirus spp.,3,also known as Dobrava,,,3,,,,,3,PHV,3,,n,n,n,n,n
27730,o,1596975478,1596975478,18730,virus,Bunyaviridae,Bhanja,,,3,,,,,,,,2,,3,,2,,3,,First schedule part 1,3,PHV,3,,y,n,n,n,n
27731,o,1596975478,1596975478,18731,virus,Bunyaviridae,Bruconha virus,,,,,,3,,,,,,,,,,,,,,,,2,see previous edition,n,y,n,n,n
27732,o,1596975478,1596975478,18732,virus,Bunyaviridae,Bunya viruses (Bunyaviridae),,,,3,,,,,,,2,"other known to be pathogenic, unless listed",,,,,,,,,,,,y,y,n,n,n
27733,o,1596975478,1596975478,18733,virus,Bunyaviridae,Bunyamwera virus,2,,2,,,2,,,,,2,,2,,2,,,,,2,PHV,2,,y,y,n,n,n
27734,o,1596975478,1596975478,18734,virus,Bunyaviridae,Bunyavirus,,,,,,,,,,,,,3,,,,,,,,,3,,y,y,n,n,n
27735,o,1596975478,1596975478,18735,virus,Bunyaviridae,Cache Valley virus,,,2,,,2,RG 3 in animals,,,,,,,,,,,,,2,,,,y,y,n,n,n
27736,o,1596975478,1596975478,18736,virus,Bunyaviridae,California encephalitis virus,,,2,,,2,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/california-serogroup-pathogen-safety-data-sheet.html,,2,,2,,2,,3,,First schedule part 1,2,PHV,2,,y,n,n,n,n
27737,o,1596975478,1596975478,18737,virus,Bunyaviridae,Crimean-Congo haemorrhagic fever,4,,4,,,4,,4,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/crimean-congo-haemorrhagic-fever-virus.html,,4,,4*,,4,,4,,Second schedule,4,PHV,4,,y,y,n,y,n
27738,o,1596975478,1596975478,18738,virus,Bunyaviridae,Dobrava/Belgrade virus (DOBV),,,3,,,3,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/hantavirus.html,Hantavirus spp.,3,,3,,3,,,,,3,PHV,3,,y,n,n,n,n
27739,o,1596975478,1596975478,18739,virus,Bunyaviridae,Germiston,,,3,,,3,RG 2 in animals,,,,2,,3,,2,,,,,3,,3,,y,y,n,n,n
27740,o,1596975478,1596975478,18740,virus,Bunyaviridae,Hanta virus,3,,3,3,,3,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/hantavirus.html,Hantavirus spp.,2,"other, unless listed; Seoul and Hantaan RG 3",,,,,3,,First schedule part 1,3,PHV; Prospect Hill virus and Thottapalayam virus are 2,3,Prospect Hill and Puumala (2),y,n,n,n,n
27741,o,1596975478,1596975478,18741,virus,Bunyaviridae,Hantaan (Korean haemorrhagic fever),3,,3,3,A (and related viruses) Animal inoculation to be performed under PC4 containment,3,,3,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/hantavirus.html,Hantavirus spp.,3,,3,,3,,,,,3,PHV,3,,y,y,n,n,n
27742,o,1596975478,1596975478,18742,virus,Bunyaviridae,Hazara virus,,,2,4,,2,,,,,2,,2,,2,,,,,2,PHV,2,,y,n,n,n,n
27743,o,1596975478,1596975478,18743,virus,Bunyaviridae,Kairi virus,,,2,,,3,,,,,,,,,2,,,,,3,,,,y,y,n,n,n
27744,o,1596975478,1596975478,18744,virus,Bunyaviridae,Nairobi Sheep Disease,,,3,,,3,,,,,,,2,,3,,3,,First schedule part 1,3,PHV,2,Ganjam virus,y,y,n,n,n
27745,o,1596975478,1596975478,18745,virus,Bunyaviridae,Oropouche virus,,,2,3,,3,,,,,3,,3,,2,,3,,First schedule part 1,3,PHV,3,,y,y,n,n,n
27746,o,1596975478,1596975478,18746,virus,Bunyaviridae,Other bunyaviridae known to be pathogenic,,,,,,,,,,,2,,,,,,,,,,,2,,y,y,n,n,n
27747,o,1596975478,1596975478,18747,virus,Bunyaviridae,other hantaviruses,,,,3,Animal inoculations to be performed under PC4 containment,,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/hantavirus.html,Hantavirus spp.,2,,,,,,,,,,,,,y,y,n,n,n
27748,o,1596975478,1596975478,18748,virus,Bunyaviridae,Prospect Hill virus,,,2,,,2,,,,,2,,2,,2,,,,,2,,2,,y,n,n,n,n
27749,o,1596975478,1596975478,18749,virus,Bunyaviridae,Puumala virus,,,3,,,3,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/hantavirus.html,Hantavirus spp.,2,,2,,2,,,,,3,,2,,y,n,n,n,n
27750,o,1596975478,1596975478,18750,virus,Bunyaviridae,"Rift Valley Fever, (Zinga virus)",3,Except vaccine strain MP-12 (RG2),3,,,3,,,,,3,V,3,,3,,3,,First Schedule Part 2,3,"EPD, PHV",3,V,y,y,n,y,y
27751,o,1596975478,1596975478,18751,virus,Bunyaviridae,Sandfly fever virus,,,2,,,2,,,,,2,,2,,2,,,,,2,PH,2,,y,y,n,n,n
27752,o,1596975478,1596975478,18752,virus,Bunyaviridae,Seoul virus,,,3,,,3,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/hantavirus.html,Hantavirus spp.,3,,3,,3,,3,,First schedule part 1,3,PHV,3,,y,n,n,n,n
27753,o,1596975478,1596975478,18753,virus,Bunyaviridae,Sin Nombre virus (former Muerto Canyon),,,3,,,3,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/hantavirus.html,Hantavirus spp.,3,,3,,3,,3,,First schedule part 1,3,PHV,3,,y,y,n,n,n
27754,o,1596975478,1596975478,18754,virus,Bunyaviridae,Tensaw virus,,,2,,,2,,,,,,,,,,,,,,2,,,,y,n,n,n,n
27755,o,1596975478,1596975478,18755,virus,Bunyaviridae,Toscana virus,,,2,,,2,,,,,2,,2,,2,,,,,2,PH,2,,y,n,n,n,n
27756,o,1596975478,1596975478,18756,virus,Bunyaviridae,Turuna virus,,,2,,,,,,,,,,,,2,,,,,,,,,y,n,n,n,n
27757,o,1596975478,1596975478,18757,virus,Bunyaviridae,Uukuniemi virus,,,2,,,2,,,,,,,,,2,,,,,2,PH,,,y,n,n,n,n
27758,o,1596975478,1596975478,18758,virus,Bunyaviridae,Zinga (See Rift Valley Fever),,,3,,,3,,,,,3,V,,,3,,3,,First Schedule Part 2,,,3,,y,y,n,y,y
27759,o,1596975478,1596975478,18759,virus,Caliciviridae,Bovine enteric calicivirus,2,,,,,2,,,,,,,,,1,t2,,,,2,PM,,,n,y,n,n,n
27760,o,1596975478,1596975478,18760,virus,Caliciviridae,Calicivirus,2,,,2,,,,,,,2,,,,,,,,,,,2,,y,n,n,n,n
27761,o,1596975478,1596975478,18761,virus,Caliciviridae,Calicivirus,2,,,2,,,,,,,2,Hepatitis E RG 3 (**),,,,,,,,,,2,,n,y,n,n,n
27762,o,1596975478,1596975478,18762,virus,Caliciviridae,Canine calicivirus,2,,,,,2,,,,,,,,,1,t2,,,,2,PM,,,n,y,n,n,n
27763,o,1596975478,1596975478,18763,virus,Caliciviridae,Feline calicivirus,2,,,2,,2,,,,,2,Other caliciviridae,,,1,t2,,,,2,PM,,,n,y,n,n,n
27764,o,1596975478,1596975478,18764,virus,Caliciviridae,Hepatitis E virus,2,,2,2,May be dangerous for pregnant women,3,*,2,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/hepatitis-e-virus.html,,3,(**),,,,,,,,3,** PH,3,*,y,n,n,n,n
27765,o,1596975478,1596975478,18765,virus,Caliciviridae,Norovirus (former Norwalk virus),2,,,2,,2,,2,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/norovirus-pathogen-safety-data-sheet.html,Norwalk Virus,2,,2,,2,,,,,2,PH,2,,y,n,n,n,n
27766,o,1596975478,1596975478,18766,virus,Caliciviridae,Porcine enteric calicivirus,2,,,,,2,,,,,,,,,1,t2,,,,2,PM,,,n,y,n,n,n
27767,o,1596975478,1596975478,18767,virus,Caliciviridae,Rabbit haemorrhagic disease,2,,,2,NULL; see previous edition,3,,,,,,,,,1,t2,,,,2,PM,,,n,y,n,n,n
27768,o,1596975478,1596975478,18768,virus,Caliciviridae,San Miguel sealion virus,2,,,,,3,,,,,,,,,1,t3,,,,3,PM,,,n,y,n,n,n
27769,o,1596975478,1596975478,18769,virus,Caliciviridae,Sapovirus (former Sapporo virus),2,,,2,(like viruses),2,,,,,,,2,,2,,,,,2,,2,,y,n,n,n,n
27770,o,1596975478,1596975478,18770,virus,Caliciviridae,Vesicular exanthema of swine virus,2,,,,,3,,,,,,,,,1,t3,,,,3,PM,,,n,y,n,n,n
27771,o,1596975478,1596975478,18771,virus,Circoviridae,Chicken anaemia virus,2,,,,,2,,,,,,,,,1,t2,,,,2,PM,,,n,y,n,n,n
27772,o,1596975478,1596975478,18772,virus,Circoviridae,Porcine circovirus,2,,,,,2,,,,,,,,,1,t2,,,,2,PM,,,n,y,n,n,n
27773,o,1596975478,1596975478,18773,virus,Coronaviridae,Avian infectious bronchitis virus,2,,,,,2,,,,,,,,,1,t2,,,,,,,,n,y,n,n,n
27774,o,1596975478,1596975478,18774,virus,Coronaviridae,Berne virus,2,,,,,2,,,,,,,,,,,,,,2,PM,2,,y,y,n,n,n
27775,o,1596975478,1596975478,18775,virus,Coronaviridae,Bovine coronavirus,2,,,2,,2,,,,,,,,,,,,,,2,PM,,,n,y,n,n,n
27776,o,1596975478,1596975478,18776,virus,Coronaviridae,Breda virus,2,,,,,2,,,,,,,,,1,t2,,,,2,PM,2,,y,n,n,n,n
27777,o,1596975478,1596975478,18777,virus,Coronaviridae,Canine coronavirus,2,,,2,,2,,,,,,,,,1,t2,,,,2,PM,,,n,y,n,n,n
27778,o,1596975478,1596975478,18778,virus,Coronaviridae,Coronavirus,2,,2,3,,,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/human-coronavirus.html,Human Coronavirus (excluding SARS-CoV),2,,,,,,,,,,,2,,y,y,n,n,n
27779,o,1596975478,1596975478,18779,virus,Coronaviridae,Feline infectious peritonitis virus,2,,,,,2,,,,,,,,,1,t2,,,,2,PM,,,n,y,n,n,n
27780,o,1596975478,1596975478,18780,virus,Coronaviridae,Human coronavirus,2,,,3,from cultures and concentrates,2,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/human-coronavirus.html,Human Coronavirus (excluding SARS-CoV),,,,,2,,,,,2,PH,2,,y,n,n,n,n
27781,o,1596975478,1596975478,18781,virus,Coronaviridae,Middle eastern respiratory (MERS),3,Middle East respiratory syndrome coronavirus (MERS-CoV),3,,,,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/biosafety-directives-advisories-notifications/biosafety-advisory-middle-east-respiratory-syndrome-coronavirus-mers.html,Middle East Respiratory Syndrome Coronavirus (MERS-CoV),,,,,3,,3,,First schedule part 2 ,,,,,y,n,n,n,n
27782,o,1596975478,1596975478,18782,virus,Coronaviridae,Murine hepatitis virus,2,,,,,2,,,,,,,,,1,t2,,,,2,PM,,,n,y,n,n,n
27783,o,1596975478,1596975478,18783,virus,Coronaviridae,Porcine epidemic diarrhoea virus,2,,,,,2,,,,,,,,,1,t2,,,,2,PM,,,n,y,n,n,n
27784,o,1596975478,1596975478,18784,virus,Coronaviridae,Porcine haemagglutinating encephalomyelitis virus,2,,,,,2,,,,,,,,,1,t2,,,,2,PM,,,n,y,n,n,n
27785,o,1596975478,1596975478,18785,virus,Coronaviridae,Porcine transmissible gastroenteritis virus,2,,,,,2,,,,,,,,,1,t2,,,,,,,,n,y,n,n,n
27786,o,1596975478,1596975478,18786,virus,Coronaviridae,Rat coronavirus,2,,,2,,2,,,,,,,,,1,t2,,,,2,PM,,,n,y,n,n,n
27787,o,1596975478,1596975478,18787,virus,Coronaviridae,SARS,3,SARS-associated coronavirus (SARS-CoV),3,3,,3,,3,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/severe-acute-respiratory-syndrome-sars-associated-coronavirus.html,Severe acute respiratory syndrome (SARS) associated coronavirus,,,3,,3,,3,SARS CoV,First schedule part 2 ,3,"NYR, PHV",3,,n,y,n,y,n
27788,o,1596975478,1596975478,18788,virus,Coronaviridae,Turkey coronavirus,2,,,2,,2,,,,,,,,,,,,,,2,PM,,,n,y,n,n,n
27789,o,1596975478,1596975478,18789,virus,Filoviridae,Ebola virus,4,,4,4,,4,,4,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/ebolavirus.html,,4,,4,,4,,4,,Second Schedule,4,PHV,4,,y,y,n,y,n
27790,o,1596975478,1596975478,18790,virus,Filoviridae,Marburg virus,4,,4,4,,4,,4,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/marburg-virus.html,,4,,4,,4,,4,,Second Schedule,4,PHV,4,,y,y,n,y,n
